CustomerID,Segment,Recency,Frequency,Monetary
17785,At Risk,53,1,131.94
17786,At Risk,85,2,266.85
17787,Need Attention,153,4,1817.54
17788,At Risk,74,2,1112.95
17789,Lost,281,1,225.9
17790,Loyal Customers,27,14,1964.3
17791,Potential Loyalists,30,1,106.1
17793,Potential Loyalists,25,1,300.34
17795,Need Attention,180,2,342.83
17796,Loyal Customers,40,4,690.0
17797,Loyal Customers,22,3,780.43
17799,Loyal Customers,22,10,3039.17
17800,Loyal Customers,37,9,1186.21
17802,At Risk,82,3,1285.04
17805,At Risk,74,1,512.31
17806,Recent Customers,11,1,546.04
17809,Champions,16,12,5411.91
17811,Champions,4,39,7755.12
17812,Loyal Customers,13,4,699.81
17813,Champions,14,5,1698.07
17816,Loyal Customers,37,4,36.56
17817,Loyal Customers,4,3,387.68
17819,At Risk,72,7,3704.87
17824,Potential Loyalists,51,1,298.4
17827,Champions,5,5,1987.33
17828,Loyal Customers,23,4,1165.09
17829,Lost,299,1,889.24
17830,Loyal Customers,2,3,398.7
17831,Potential Loyalists,33,1,35.400000000000006
17832,Potential Loyalists,50,1,155.37
17835,Loyal Customers,3,3,342.24
17836,Potential Loyalists,47,1,109.83
17837,Loyal Customers,42,8,1535.33
17838,Loyal Customers,27,5,2720.8
17839,Potential Loyalists,42,1,318.15
17841,Champions,2,124,40495.99
17843,Lost,303,1,197.73
17844,At Risk,107,1,51.559999999999995
17848,At Risk,81,9,901.1999999999999
17849,Need Attention,218,4,605.8000000000001
17850,Need Attention,372,34,5391.21
17852,Loyal Customers,12,2,114.34
17854,Need Attention,185,2,311.26
17855,Lost,373,1,208.97
17856,Loyal Customers,2,4,1418.03
17857,Champions,4,22,25301.54
17858,Champions,6,12,5140.66
17859,Lost,305,1,141.92000000000002
17860,Lost,369,1,226.45000000000002
17861,Champions,3,8,2097.88
17862,Lost,324,1,330.9
17863,At Risk,59,6,3160.0
17864,Loyal Customers,13,3,554.85
17865,Loyal Customers,31,20,10524.220000000001
17866,At Risk,143,1,329.65
17867,Loyal Customers,30,6,1157.8700000000001
17869,At Risk,107,5,428.18
17870,Champions,2,12,1865.89
17871,Lost,205,1,155.9
17873,At Risk,80,5,1719.5800000000002
17874,Need Attention,185,6,683.46
17877,Lost,170,1,237.61
17878,Potential Loyalists,44,1,379.45
17879,Lost,174,1,178.51999999999998
17880,Lost,365,1,458.92
17881,Lost,304,1,133.35000000000002
17883,Loyal Customers,3,4,664.34
17884,Loyal Customers,4,4,695.0699999999999
17885,Recent Customers,12,1,156.34
17886,Loyal Customers,32,3,869.28
17887,At Risk,129,1,111.35
17888,Loyal Customers,21,8,716.0
17889,Need Attention,212,2,201.37
17890,Need Attention,323,2,586.89
17891,Lost,162,1,203.85999999999999
17892,At Risk,56,3,244.1
17893,Lost,225,1,107.21
17894,At Risk,72,8,1118.54
17895,Potential Loyalists,44,1,95.45
17896,Potential Loyalists,23,1,256.32
17897,Need Attention,173,3,541.8100000000001
17898,At Risk,85,2,152.06
17899,Lost,159,1,154.55
17900,Need Attention,190,2,112.19999999999999
17901,Potential Loyalists,29,1,110.38
17904,Potential Loyalists,21,1,181.07
17905,At Risk,71,4,798.99
17906,Lost,247,1,72.9
17908,Lost,374,1,232.03
17911,Recent Customers,9,1,366.23
17912,Need Attention,310,5,310.06
17913,At Risk,59,2,408.65
17914,Recent Customers,4,1,329.36
17917,Loyal Customers,45,3,335.03
17919,At Risk,88,1,1304.04
17920,Champions,4,17,4107.6
17921,At Risk,64,4,820.23
17923,Lost,282,1,207.50000000000003
17924,Champions,12,7,2962.5
17925,Lost,373,1,244.08
17926,At Risk,133,2,397.29
17928,Loyal Customers,45,2,184.46
17929,Loyal Customers,11,4,843.0
17930,Loyal Customers,36,5,1740.48
17931,At Risk,134,2,408.36
17932,Loyal Customers,29,3,1331.57
17934,At Risk,52,2,704.25
17935,At Risk,138,2,142.89
17936,Recent Customers,5,1,380.13
17937,Champions,9,7,4301.22
17939,Lost,160,1,99.14
17940,Loyal Customers,49,9,2152.1800000000003
17941,At Risk,131,1,304.56
17942,Recent Customers,8,1,77.50000000000001
17946,Need Attention,233,2,149.57999999999998
17947,Potential Loyalists,37,1,176.68
17948,Lost,147,1,358.56000000000006
17949,Champions,1,44,58030.48
17950,At Risk,72,3,482.2
17951,Loyal Customers,40,3,1008.5400000000001
17954,Champions,5,12,2314.13
17955,Need Attention,199,4,557.3
17956,Lost,249,1,12.75
17957,At Risk,66,1,110.72
17958,At Risk,117,1,508.4599999999999
17960,Lost,171,1,73.78
17961,Loyal Customers,21,39,1296.44
17962,At Risk,142,1,102.41
17964,Loyal Customers,32,2,463.21
17965,Loyal Customers,38,14,2599.19
17966,Loyal Customers,38,5,1098.43
17967,Lost,372,1,112.27
17968,Lost,374,1,265.1
17969,Need Attention,166,2,228.2
17970,Lost,211,1,562.79
17972,Lost,242,1,135.19
17973,At Risk,52,1,337.04
17974,Loyal Customers,25,3,703.99
17975,Champions,15,13,4479.96
17976,Lost,372,1,321.79
17977,Potential Loyalists,29,1,288.14
17978,Lost,365,1,300.91999999999996
17979,Loyal Customers,36,4,729.01
17980,Need Attention,166,3,811.45
17984,Lost,145,1,152.68
17985,Potential Loyalists,22,1,631.35
17986,At Risk,56,1,20.8
17987,Lost,185,1,198.57
17988,Champions,12,7,201.12
17990,Need Attention,237,3,630.84
17991,Need Attention,225,2,93.35
17994,At Risk,122,4,674.89
17995,Lost,282,1,76.1
17997,At Risk,74,8,1962.46
17999,Loyal Customers,37,2,380.39
18001,Loyal Customers,12,2,415.13
18004,Lost,362,1,157.92
18005,Loyal Customers,4,2,226.47
18006,Potential Loyalists,23,1,444.68
18008,At Risk,70,9,2116.19
18009,Lost,235,1,247.39
18010,Lost,257,1,174.8
18011,Lost,373,1,102.78999999999999
18013,Need Attention,155,2,187.29
18014,Potential Loyalists,28,1,154.27
18015,Recent Customers,4,1,120.03
18016,Loyal Customers,32,5,1477.66
18017,At Risk,81,3,523.0
18018,At Risk,108,2,122.14
18019,At Risk,52,1,38.45
18022,Potential Loyalists,36,1,612.72
18024,Need Attention,153,2,389.78
18027,At Risk,99,1,115.31
18030,Loyal Customers,4,2,230.64999999999998
18032,Lost,334,1,73.5
18033,At Risk,65,1,93.82000000000001
18034,Loyal Customers,22,2,418.68
18035,Loyal Customers,36,3,713.89
18036,Loyal Customers,32,3,403.12
18037,Need Attention,154,6,70.02
18040,Loyal Customers,19,2,357.20000000000005
18041,Champions,12,21,4097.37
18042,At Risk,54,1,165.04999999999998
18043,Loyal Customers,25,3,529.29
18044,Champions,4,10,2088.6
18045,Potential Loyalists,45,1,178.34
18048,Need Attention,203,2,172.29000000000002
18050,Lost,359,1,74.4
18053,At Risk,71,1,300.02
18055,Champions,7,10,6761.34
18056,Lost,288,1,363.65
18058,Recent Customers,10,1,170.16
18059,Loyal Customers,23,3,306.46
18061,Loyal Customers,22,10,2119.41
18062,Need Attention,173,3,720.52
18064,At Risk,133,2,814.0
18065,Champions,6,14,2392.83
18066,At Risk,75,1,318.0
18067,Potential Loyalists,40,1,396.33
18068,Lost,289,1,101.69999999999999
18069,Loyal Customers,26,5,2009.24
18071,Need Attention,258,2,453.0
18072,Lost,186,1,247.44
18073,At Risk,114,12,3859.82
18074,Lost,374,1,489.6
18075,Loyal Customers,23,10,2611.75
18077,Champions,8,11,2584.41
18078,Need Attention,217,2,336.13
18079,Loyal Customers,45,4,3613.15
18080,Loyal Customers,19,2,1231.5
18081,Loyal Customers,36,3,343.45
18082,Potential Loyalists,26,1,680.84
18084,Recent Customers,16,1,90.47999999999999
18085,Need Attention,330,2,689.95
18086,Lost,274,1,101.34
18087,Lost,291,1,3202.9199999999996
18088,At Risk,61,1,166.03
18092,Champions,2,11,9068.26
18093,At Risk,93,4,2106.52
18094,At Risk,82,7,3017.3
18095,Need Attention,313,2,580.0500000000001
18096,Loyal Customers,12,3,849.06
18097,Champions,8,6,2662.4
18099,At Risk,127,1,168.31
18101,Loyal Customers,11,2,222.4
18102,Champions,1,60,259657.3
18104,Potential Loyalists,37,1,754.64
18105,Potential Loyalists,38,1,113.48000000000002
18106,Lost,330,1,421.9
18108,Lost,254,1,271.0
18109,Champions,2,26,8004.92
18110,Potential Loyalists,20,1,198.8
18112,Loyal Customers,12,2,352.69
18113,Lost,369,1,76.32000000000001
18114,Lost,290,1,220.1
18116,At Risk,68,8,1399.51
18117,Potential Loyalists,26,1,314.4
18118,Champions,11,26,5622.68
18119,Lost,368,1,180.7
18120,Lost,214,1,111.15
18121,Need Attention,149,2,653.3
18122,Champions,8,6,1791.84
18123,Loyal Customers,24,2,574.4399999999999
18125,Loyal Customers,30,4,1131.75
18126,At Risk,61,1,198.58
18127,Loyal Customers,19,3,347.08
18129,Lost,243,1,112.55000000000001
18130,Loyal Customers,15,3,1059.39
18133,Lost,212,1,931.4999999999999
18135,Loyal Customers,29,5,681.9100000000001
18136,At Risk,63,3,784.33
18138,Lost,295,1,152.65
18139,Champions,18,6,8438.34
18142,Need Attention,157,2,1019.52
18143,At Risk,117,2,1000.16
18144,Champions,8,12,2888.75
18145,Loyal Customers,13,4,2861.55
18146,At Risk,141,2,160.35000000000002
18147,Loyal Customers,46,2,179.33999999999997
18149,Loyal Customers,51,3,612.0799999999999
18150,Loyal Customers,32,3,566.58
18151,At Risk,135,2,653.35
18154,Loyal Customers,3,2,399.19
18155,At Risk,75,3,371.62
18156,Loyal Customers,13,2,675.64
18158,Loyal Customers,9,2,453.4
18159,Lost,301,1,530.15
18160,At Risk,57,2,638.0600000000001
18161,Champions,15,5,1618.69
18164,Potential Loyalists,37,1,399.65000000000003
18165,Lost,177,1,302.46000000000004
18167,Loyal Customers,23,3,1384.8600000000001
18168,Need Attention,176,6,1160.04
18169,At Risk,61,1,202.65
18170,Loyal Customers,33,3,980.31
18171,At Risk,59,5,1231.31
18172,Champions,15,20,7561.68
18173,At Risk,87,4,2106.84
18174,Recent Customers,7,1,104.0
18176,Lost,358,1,476.35
18177,Loyal Customers,31,6,1340.8700000000001
18178,At Risk,129,4,1590.81
18179,Champions,9,6,1793.17
18180,Champions,5,6,1843.75
18181,Potential Loyalists,24,1,366.85
18183,Need Attention,227,2,632.07
18184,Recent Customers,15,1,49.8
18185,Lost,249,1,304.25
18188,Loyal Customers,15,3,2001.04
18189,At Risk,78,2,1090.24
18190,Need Attention,192,2,284.46000000000004
18191,Lost,262,1,207.79999999999998
18192,At Risk,72,1,957.97
18193,Lost,165,1,243.76
18194,At Risk,82,1,973.8399999999999
18196,At Risk,95,2,686.63
18198,Champions,4,17,5425.56
18200,At Risk,106,1,150.35
18202,Need Attention,200,3,1396.99
18203,Lost,157,1,160.42000000000002
18204,At Risk,71,3,1975.35
18205,Loyal Customers,36,2,517.36
18209,Potential Loyalists,29,1,139.10000000000002
18210,Champions,2,6,2621.38
18211,Loyal Customers,26,5,600.07
18212,Lost,326,1,216.07
18213,Lost,237,1,232.48000000000002
18215,At Risk,89,1,299.34000000000003
18216,Potential Loyalists,31,1,481.75
18217,Loyal Customers,29,2,621.75
18218,Need Attention,211,2,641.92
18219,Champions,3,10,2069.77
18220,Lost,227,1,305.28000000000003
18221,Loyal Customers,22,5,1041.61
18222,At Risk,93,1,443.0
18223,Champions,5,14,6484.54
18224,Lost,264,1,158.95000000000002
18225,Champions,3,12,5504.96
18226,Loyal Customers,44,11,5228.05
18227,Lost,218,1,93.75
18228,At Risk,57,2,779.9
18229,Champions,12,20,7276.900000000001
18230,Champions,9,7,2810.2000000000003
18231,Need Attention,192,5,2071.77
18232,At Risk,82,4,592.97
18233,Lost,326,1,440.0
18235,At Risk,72,3,1796.48
18236,Loyal Customers,30,6,882.24
18237,Champions,3,5,987.1
18239,Need Attention,219,5,1561.6100000000001
18240,Potential Loyalists,46,1,422.58
18241,Champions,10,17,2073.09
18242,At Risk,72,4,2232.4900000000002
18245,Champions,7,7,2567.06
18246,Loyal Customers,24,2,596.1
18248,At Risk,123,2,804.02
18249,Recent Customers,17,1,95.34
18250,Lost,310,1,349.27
18251,At Risk,87,1,4314.72
18252,Loyal Customers,51,2,518.27
18255,At Risk,89,1,103.3
18257,Loyal Customers,39,8,2337.63
18259,Loyal Customers,25,3,2338.6000000000004
18260,Need Attention,173,6,2628.35
18261,Loyal Customers,43,2,324.24
18262,At Risk,140,1,149.48
18263,Loyal Customers,26,3,1213.1599999999999
18265,At Risk,72,2,801.51
18268,At Risk,134,1,25.5
18269,Lost,366,1,168.6
18270,Loyal Customers,38,2,283.15
18272,Champions,3,6,3078.58
18273,Loyal Customers,2,3,204.0
18274,Potential Loyalists,30,1,175.92
18276,Potential Loyalists,44,1,335.86
18277,At Risk,58,1,110.38
18278,At Risk,74,1,173.9
18280,Lost,278,1,180.60000000000002
18281,Lost,181,1,80.82
18282,Loyal Customers,8,2,178.05
18283,Champions,4,16,2039.58
18287,Loyal Customers,43,3,1837.28
